SLURM JOB 4209707
SLURM TASK 6 / 8
checking depth 0 masks (180 6)
checking depth 0 masks (230 6)
checking depth 0 masks (60 6)
checking depth 0 masks (36 6)
checking depth 0 masks (194 6)
checking depth 0 masks (12 6)
checking depth 0 masks (234 6)
checking depth 0 masks (44 6)
checking depth 0 masks (138 6)
checking depth 0 masks (174 6)
checking depth 0 masks (56 6)
checking depth 0 masks (210 6)
checking depth 0 masks (162 6)
checking depth 0 masks (214 6)
checking depth 0 masks (166 6)
checking depth 0 masks (58 6)
checking depth 0 masks (46 6)
checking depth 0 masks (202 6)
checking depth 0 masks (40 6)
checking depth 0 masks (142 6)
checking depth 0 masks (250 6)
checking depth 0 masks (188 6)
checking depth 0 masks (152 6)
checking depth 0 masks (168 6)
checking depth 0 masks (140 6)
checking depth 0 masks (184 6)
checking depth 0 masks (74 6)
checking depth 0 masks (122 6)
checking depth 0 masks (110 6)
checking depth 0 masks (116 6)
checking depth 0 masks (158 6)
checking depth 0 masks (86 6)
checking depth 0 masks (196 6)
checking depth 0 masks (14 6)
checking depth 0 masks (224 6)
checking depth 0 masks (146 6)
checking depth 0 masks (242 6)
checking depth 0 masks (170 6)
checking depth 0 masks (48 6)
checking depth 0 masks (54 6)
checking depth 0 masks (134 6)
checking depth 0 masks (220 6)
checking depth 0 masks (70 6)
checking depth 0 masks (216 6)
checking depth 0 masks (236 6)
checking depth 0 masks (198 6)
checking depth 0 masks (130 6)
checking depth 0 masks (178 6)
checking depth 0 masks (238 6)
checking depth 0 masks (22 6)
checking depth 0 masks (42 6)
checking depth 0 masks (218 6)
checking depth 0 masks (52 6)
checking depth 0 masks (2 6)
checking depth 0 masks (117 6)
checking depth 0 masks (189 6)
checking depth 0 masks (101 6)
checking depth 0 masks (141 6)
checking depth 0 masks (105 6)
checking depth 0 masks (85 6)
checking depth 0 masks (229 6)
checking depth 0 masks (157 6)
checking depth 0 masks (185 6)
checking depth 0 masks (89 6)
checking depth 0 masks (249 6)
checking depth 0 masks (97 6)
checking depth 0 masks (33 6)
checking depth 0 masks (1 6)
checking depth 0 masks (5 6)
checking depth 0 masks (133 6)
checking depth 0 masks (77 6)
checking depth 0 masks (13 6)
checking depth 0 masks (93 6)
checking depth 0 masks (213 6)
checking depth 0 masks (149 6)
checking depth 0 masks (201 6)
checking depth 0 masks (37 6)
checking depth 0 masks (159 6)
checking depth 0 masks (111 6)
checking depth 0 masks (63 6)
checking depth 0 masks (57 6)
checking depth 0 masks (135 6)
checking depth 0 masks (225 6)
checking depth 0 masks (223 6)
checking depth 0 masks (207 6)
checking depth 0 masks (183 6)
checking depth 0 masks (91 6)
checking depth 0 masks (163 6)
checking depth 0 masks (25 6)
checking depth 0 masks (169 6)
checking depth 0 masks (3 6)
checking depth 0 masks (245 6)
checking depth 0 masks (43 6)
checking depth 0 masks (75 6)
checking depth 0 masks (31 6)
checking depth 0 masks (145 6)
checking depth 0 masks (79 6)
checking depth 0 masks (251 6)
checking depth 0 masks (147 6)
checking depth 0 masks (9 6)
checking depth 0 masks (45 6)
checking depth 0 masks (71 6)
checking depth 0 masks (181 6)
checking depth 0 masks (129 6)
checking depth 0 masks (255 6)
checking depth 0 masks (215 6)
checking depth 0 masks (61 6)
checking depth 0 masks (209 6)
checking depth 0 masks (59 6)
checking depth 0 masks (243 6)
checking depth 0 masks (107 6)
checking depth 0 masks (19 6)
checking depth 0 masks (217 6)
checking depth 0 masks (247 6)
checking depth 0 masks (7 6)
checking depth 0 masks (167 6)
checking depth 0 masks (127 6)
checking depth 0 masks (87 6)
checking depth 0 masks (231 6)
checking depth 0 masks (23 6)
checking depth 0 masks (53 6)
checking depth 0 masks (103 6)
checking depth 0 masks (235 6)
checking depth 0 masks (177 6)
checking depth 0 masks (121 6)
checking depth 0 masks (115 6)
checking depth 0 masks (173 6)
checking depth 0 masks (11 6)
checking depth 0 masks (241 6)
checking depth 0 masks (29 6)
checking depth 0 masks (171 6)
checking depth 0 masks (161 6)
checking depth 0 masks (15 6)
checking depth 0 masks (119 6)
checking depth 0 masks (39 6)
checking depth 0 masks (227 6)
checking depth 0 masks (83 6)
checking depth 0 masks (151 6)
checking depth 0 masks (203 6)
checking depth 0 masks (67 6)
checking depth 0 masks (239 6)
checking depth 0 masks (21 6)
checking depth 0 masks (199 6)
checking depth 0 masks (109 6)
checking depth 0 masks (221 6)
checking depth 0 masks (193 6)
checking depth 0 masks (165 6)
checking depth 0 masks (233 6)
checking depth 0 masks (179 6)
checking depth 0 masks (143 6)
checking depth 0 masks (47 6)
checking depth 0 masks (35 6)
checking depth 0 masks (51 6)
checking depth 0 masks (187 6)
checking depth 0 masks (131 6)
checking depth 0 masks (137 6)
checking depth 0 masks (65 6)
checking depth 0 masks (27 6)
checking depth 0 masks (99 6)
checking depth 0 masks (153 6)
checking depth 0 masks (81 6)
checking depth 0 masks (95 6)
checking depth 0 masks (253 6)
checking depth 0 masks (17 6)
checking depth 0 masks (191 6)
checking depth 0 masks (123 6)
checking depth 0 masks (175 6)
checking depth 0 masks (125 6)
checking depth 0 masks (55 6)
checking depth 0 masks (155 6)
checking depth 0 masks (73 6)
checking depth 0 masks (139 6)
checking depth 0 masks (205 6)
checking depth 0 masks (219 6)
checking depth 0 masks (69 6)
checking depth 0 masks (113 6)
checking depth 0 masks (49 6)
checking depth 0 masks (195 6)
checking depth 0 masks (211 6)
checking depth 0 masks (237 6)
checking depth 0 masks (41 6)
checking depth 0 masks (197 6)

depth 0:          8192 = 2^ 13.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 1:         16384 = 2^ 14.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 2:         32768 = 2^ 15.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 3:      16777216 = 2^ 24.00 nodes,        859857 = 2^ 19.71 leaves (5.13 %)
depth 4:    8149687808 = 2^ 32.92 nodes,    7865243826 = 2^ 32.87 leaves (96.51 %)
depth 5:  145635318784 = 2^ 37.08 nodes,  145631997890 = 2^ 37.08 leaves (100.00 %)
depth 6:    1700297728 = 2^ 30.66 nodes,    1700297723 = 2^ 30.66 leaves (100.00 %)
depth 7:          2560 = 2^ 11.32 nodes,          2560 = 2^ 11.32 leaves (100.00 %)
depth 8:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves (-nan %)
  total:  155502141440 = 2^ 37.18 nodes,  155198401856 = 2^ 37.18 leaves
Fri Nov 15 13:57:22 CET 2024
