SLURM JOB 4209707
SLURM TASK 1 / 8
checking depth 0 masks (88 1)
checking depth 0 masks (140 1)
checking depth 0 masks (70 1)
checking depth 0 masks (124 1)
checking depth 0 masks (68 1)
checking depth 0 masks (78 1)
checking depth 0 masks (128 1)
checking depth 0 masks (144 1)
checking depth 0 masks (188 1)
checking depth 0 masks (206 1)
checking depth 0 masks (24 1)
checking depth 0 masks (156 1)
checking depth 0 masks (50 1)
checking depth 0 masks (58 1)
checking depth 0 masks (214 1)
checking depth 0 masks (166 1)
checking depth 0 masks (38 1)
checking depth 0 masks (52 1)
checking depth 0 masks (190 1)
checking depth 0 masks (54 1)
checking depth 0 masks (178 1)
checking depth 0 masks (212 1)
checking depth 0 masks (126 1)
checking depth 0 masks (130 1)
checking depth 0 masks (16 1)
checking depth 0 masks (238 1)
checking depth 0 masks (44 1)
checking depth 0 masks (142 1)
checking depth 0 masks (148 1)
checking depth 0 masks (150 1)
checking depth 0 masks (246 1)
checking depth 0 masks (108 1)
checking depth 0 masks (244 1)
checking depth 0 masks (122 1)
checking depth 0 masks (232 1)
checking depth 0 masks (76 1)
checking depth 0 masks (136 1)
checking depth 0 masks (154 1)
checking depth 0 masks (250 1)
checking depth 0 masks (230 1)
checking depth 0 masks (36 1)
checking depth 0 masks (14 1)
checking depth 0 masks (182 1)
checking depth 0 masks (146 1)
checking depth 0 masks (184 1)
checking depth 0 masks (100 1)
checking depth 0 masks (101 1)
checking depth 0 masks (117 1)
checking depth 0 masks (189 1)
checking depth 0 masks (5 1)
checking depth 0 masks (141 1)
checking depth 0 masks (157 1)
checking depth 0 masks (85 1)
checking depth 0 masks (229 1)
checking depth 0 masks (37 1)
checking depth 0 masks (77 1)
checking depth 0 masks (135 1)
checking depth 0 masks (213 1)
checking depth 0 masks (13 1)
checking depth 0 masks (93 1)
checking depth 0 masks (149 1)
checking depth 0 masks (223 1)
checking depth 0 masks (159 1)
checking depth 0 masks (63 1)
checking depth 0 masks (3 1)
checking depth 0 masks (133 1)
checking depth 0 masks (183 1)
checking depth 0 masks (215 1)
checking depth 0 masks (43 1)
checking depth 0 masks (163 1)
checking depth 0 masks (207 1)
checking depth 0 masks (251 1)
checking depth 0 masks (147 1)
checking depth 0 masks (91 1)
checking depth 0 masks (75 1)
checking depth 0 masks (111 1)
checking depth 0 masks (33 1)
checking depth 0 masks (1 1)
checking depth 0 masks (31 1)
checking depth 0 masks (105 1)
checking depth 0 masks (61 1)
checking depth 0 masks (79 1)
checking depth 0 masks (185 1)
checking depth 0 masks (97 1)
checking depth 0 masks (255 1)
checking depth 0 masks (89 1)
checking depth 0 masks (249 1)
checking depth 0 masks (107 1)
checking depth 0 masks (59 1)
checking depth 0 masks (243 1)
checking depth 0 masks (245 1)
checking depth 0 masks (45 1)
checking depth 0 masks (19 1)
checking depth 0 masks (201 1)
checking depth 0 masks (181 1)
checking depth 0 masks (57 1)
checking depth 0 masks (225 1)
checking depth 0 masks (23 1)
checking depth 0 masks (87 1)
checking depth 0 masks (167 1)
checking depth 0 masks (127 1)
checking depth 0 masks (235 1)
checking depth 0 masks (231 1)
checking depth 0 masks (71 1)
checking depth 0 masks (11 1)
checking depth 0 masks (25 1)
checking depth 0 masks (169 1)
checking depth 0 masks (7 1)
checking depth 0 masks (171 1)
checking depth 0 masks (173 1)
checking depth 0 masks (247 1)
checking depth 0 masks (29 1)
checking depth 0 masks (115 1)
checking depth 0 masks (53 1)
checking depth 0 masks (145 1)
checking depth 0 masks (129 1)
checking depth 0 masks (209 1)
checking depth 0 masks (39 1)
checking depth 0 masks (239 1)
checking depth 0 masks (151 1)
checking depth 0 masks (119 1)
checking depth 0 masks (9 1)
checking depth 0 masks (83 1)
checking depth 0 masks (227 1)
checking depth 0 masks (15 1)
checking depth 0 masks (199 1)
checking depth 0 masks (67 1)
checking depth 0 masks (103 1)
checking depth 0 masks (161 1)
checking depth 0 masks (179 1)
checking depth 0 masks (109 1)
checking depth 0 masks (203 1)
checking depth 0 masks (221 1)
checking depth 0 masks (121 1)
checking depth 0 masks (21 1)
checking depth 0 masks (177 1)
checking depth 0 masks (165 1)
checking depth 0 masks (217 1)
checking depth 0 masks (241 1)
checking depth 0 masks (99 1)
checking depth 0 masks (47 1)
checking depth 0 masks (35 1)
checking depth 0 masks (51 1)
checking depth 0 masks (131 1)
checking depth 0 masks (27 1)
checking depth 0 masks (187 1)
checking depth 0 masks (143 1)
checking depth 0 masks (233 1)
checking depth 0 masks (139 1)
checking depth 0 masks (253 1)
checking depth 0 masks (95 1)
checking depth 0 masks (193 1)
checking depth 0 masks (55 1)
checking depth 0 masks (175 1)
checking depth 0 masks (17 1)
checking depth 0 masks (191 1)
checking depth 0 masks (219 1)
checking depth 0 masks (205 1)
checking depth 0 masks (155 1)
checking depth 0 masks (153 1)
checking depth 0 masks (65 1)
checking depth 0 masks (81 1)
checking depth 0 masks (137 1)
checking depth 0 masks (123 1)
checking depth 0 masks (195 1)
checking depth 0 masks (125 1)
checking depth 0 masks (69 1)
checking depth 0 masks (211 1)
checking depth 0 masks (197 1)
checking depth 0 masks (49 1)
checking depth 0 masks (73 1)
checking depth 0 masks (113 1)
checking depth 0 masks (237 1)
checking depth 0 masks (41 1)

depth 0:          8192 = 2^ 13.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 1:         16384 = 2^ 14.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 2:         32768 = 2^ 15.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 3:      16777216 = 2^ 24.00 nodes,        846388 = 2^ 19.69 leaves (5.04 %)
depth 4:    8156583936 = 2^ 32.93 nodes,    7874764705 = 2^ 32.87 leaves (96.54 %)
depth 5:  144291446272 = 2^ 37.07 nodes,  144288237356 = 2^ 37.07 leaves (100.00 %)
depth 6:    1642964992 = 2^ 30.61 nodes,    1642964987 = 2^ 30.61 leaves (100.00 %)
depth 7:          2560 = 2^ 11.32 nodes,          2560 = 2^ 11.32 leaves (100.00 %)
depth 8:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves (-nan %)
  total:  154107832320 = 2^ 37.17 nodes,  153806815996 = 2^ 37.16 leaves
Fri Nov 15 13:57:21 CET 2024
