SLURM JOB 4415425
SLURM TASK 1 / 4
checking depth 0 masks (e3 01)
checking depth 0 masks (d3 01)
checking depth 0 masks (f3 01)
checking depth 0 masks (105 01)
checking depth 0 masks (195 01)
checking depth 0 masks (139 01)
checking depth 0 masks (106 01)
checking depth 0 masks (13a 01)
checking depth 0 masks (196 01)
checking depth 0 masks (107 01)
checking depth 0 masks (197 01)
checking depth 0 masks (13b 01)
checking depth 0 masks (188 01)
checking depth 0 masks (115 01)
checking depth 0 masks (1d9 01)
checking depth 0 masks (189 01)
checking depth 0 masks (116 01)
checking depth 0 masks (18a 01)
checking depth 0 masks (1da 01)
checking depth 0 masks (117 01)
checking depth 0 masks (18b 01)
checking depth 0 masks (1a8 01)
checking depth 0 masks (169 01)
checking depth 0 masks (8d 01)
checking depth 0 masks (1a9 01)
checking depth 0 masks (16a 01)
checking depth 0 masks (8e 01)
checking depth 0 masks (1aa 01)
checking depth 0 masks (16b 01)
checking depth 0 masks (8f 01)
checking depth 0 masks (1ab 01)
checking depth 0 masks (1f1 01)
checking depth 0 masks (1c9 01)
checking depth 0 masks (1f2 01)
checking depth 0 masks (1ca 01)
checking depth 0 masks (1f3 01)
checking depth 0 masks (1db 01)
checking depth 0 masks (1cb 01)
checking depth 0 masks (01 01)
checking depth 0 masks (02 01)
checking depth 0 masks (03 01)

depth 0:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 1:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 2:           512 = 2^  9.00 nodes,             0 = 2^  -inf leaves,           512 = 2^  9.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - -  3.32 - - - - - - - |
   5.58 - - - - - - -  6.83 - - - - - - - |
   7.32 
FULL STAT total: 332 = 8.38
depth 3:        524288 = 2^ 19.00 nodes,             0 = 2^  -inf leaves,        524288 = 2^ 19.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - -  4.00 - - -  8.27 - - - 11.26 - - - |
  13.44 - - - 14.98 - - - 16.00 - - - 16.57 - - - |
  16.74 - - - 16.53 - - - 15.94 - - - 14.97 - - - |
  13.57 - - - 11.67 - - -  9.14 - - -  5.58 - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 524288 = 19.00
depth 4:     536870912 = 2^ 29.00 nodes,     235104906 = 2^ 27.81 leaves,     301766006 = 2^ 28.17 non-leaves (56.21 %)
  - - - - - -  1.00 -  6.25 - 10.48 - 13.90 - 16.75 - |
  19.10 - 21.02 - 22.58 - 23.81 - 24.75 - 25.44 - 25.90 - 26.15 - |
  26.20 - 26.07 - 25.77 - 25.30 - 24.66 - 23.87 - 22.91 - 21.78 - |
  20.48 - 18.98 - 17.26 - 15.30 - 13.06 - 10.43 -  7.29 -  3.91 - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 536870912 = 29.00
depth 5:  309008390144 = 2^ 38.17 nodes,  308919135767 = 2^ 38.17 leaves,      89254377 = 2^ 26.41 non-leaves (0.03 %)
   0.00  5.36 10.68 15.01 18.55 21.53 24.05 26.21 28.04 29.60 30.93 32.03 32.94 33.67 34.24 34.65 |
  34.91 35.04 35.04 34.93 34.70 34.36 33.93 33.42 32.83 32.16 31.43 30.63 29.77 28.84 27.84 26.78 |
  25.64 24.42 23.13 21.75 20.27 18.69 17.01 15.20 13.28 11.16  8.95  6.48  3.46  1.00 - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 309008390144 = 38.17
depth 6:   91396482048 = 2^ 36.41 nodes,   91396481307 = 2^ 36.41 leaves,           741 = 2^  9.53 non-leaves (0.00 %)
  -  0.00  7.03 12.33 16.61 20.07 22.91 25.26 27.20 28.80 30.11 31.17 32.00 32.64 33.10 33.39 |
  33.51 33.48 33.29 32.94 32.43 31.74 30.85 29.77 28.46 26.91 25.11 23.06 20.76 18.25 15.52 12.60 |
   9.36  6.30  2.58 - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 91396482048 = 36.41
depth 7:        758784 = 2^ 19.53 nodes,        758784 = 2^ 19.53 leaves,             0 = 2^  -inf non-leaves (0.00 %)
  - - - - -  1.58  5.67  8.06 10.30 12.07 13.45 14.52 15.33 15.92 16.33 16.56 |
  16.64 16.57 16.36 15.97 15.41 14.63 13.60 12.28 10.58  8.47  5.95  2.00 - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 758784 = 19.53
depth 8:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 9:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 10:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
  total:  400943026688 = 2^ 38.54 nodes,  400551480764 = 2^ 38.54 leaves
  prefix   skips: 261632 = 2^ 18.00
  prefix checked: 512 = 2^  9.00
Sat Nov 23 15:55:05 CET 2024
