SLURM JOB 4415425
SLURM TASK 3 / 4
checking depth 0 masks (a4 03)
checking depth 0 masks (dc 03)
checking depth 0 masks (8f 03)
checking depth 0 masks (ca 03)
checking depth 0 masks (bb 03)
checking depth 0 masks (e3 03)
checking depth 0 masks (15e 03)
checking depth 0 masks (d2 03)
checking depth 0 masks (da 03)
checking depth 0 masks (ab 03)
checking depth 0 masks (15f 03)
checking depth 0 masks (d3 03)
checking depth 0 masks (d5 03)
checking depth 0 masks (1f5 03)
checking depth 0 masks (a5 03)
checking depth 0 masks (101 03)
checking depth 0 masks (bd 03)
checking depth 0 masks (dd 03)
checking depth 0 masks (a6 03)
checking depth 0 masks (be 03)
checking depth 0 masks (102 03)
checking depth 0 masks (db 03)
checking depth 0 masks (de 03)
checking depth 0 masks (a7 03)
checking depth 0 masks (bf 03)
checking depth 0 masks (103 03)
checking depth 0 masks (c5 03)
checking depth 0 masks (1fd 03)
checking depth 0 masks (d6 03)
checking depth 0 masks (1f6 03)
checking depth 0 masks (c6 03)
checking depth 0 masks (d7 03)
checking depth 0 masks (1fe 03)
checking depth 0 masks (cb 03)
checking depth 0 masks (df 03)
checking depth 0 masks (c7 03)
checking depth 0 masks (1f7 03)
checking depth 0 masks (1ff 03)
checking depth 0 masks (01 03)
checking depth 0 masks (02 03)
checking depth 0 masks (03 03)

depth 0:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 1:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 2:           512 = 2^  9.00 nodes,             0 = 2^  -inf leaves,           512 = 2^  9.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - -  2.58 - - - - - - - |
   5.58 - - - - - - -  6.98 - - - - - - - |
   7.32 
FULL STAT total: 340 = 8.41
depth 3:        524288 = 2^ 19.00 nodes,             0 = 2^  -inf leaves,        524288 = 2^ 19.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - -  3.00 - - -  7.73 - - - 11.07 - - - |
  13.36 - - - 14.98 - - - 16.03 - - - 16.60 - - - |
  16.74 - - - 16.51 - - - 15.91 - - - 14.94 - - - |
  13.62 - - - 11.87 - - -  9.50 - - -  6.17 - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 524288 = 19.00
depth 4:     536870912 = 2^ 29.00 nodes,     235747166 = 2^ 27.81 leaves,     301123746 = 2^ 28.17 non-leaves (56.09 %)
  - - - - - -  1.00 -  5.73 - 10.21 - 13.71 - 16.60 - |
  19.00 - 20.97 - 22.55 - 23.80 - 24.76 - 25.45 - 25.91 - 26.16 - |
  26.21 - 26.07 - 25.76 - 25.29 - 24.65 - 23.86 - 22.92 - 21.81 - |
  20.54 - 19.09 - 17.42 - 15.53 - 13.36 - 10.81 -  7.61 -  3.70 - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 536870912 = 29.00
depth 5:  308350715904 = 2^ 38.17 nodes,  308256297725 = 2^ 38.17 leaves,      94418179 = 2^ 26.49 non-leaves (0.03 %)
  -  5.36 10.67 15.01 18.55 21.53 24.05 26.20 28.04 29.60 30.92 32.03 32.94 33.67 34.23 34.64 |
  34.91 35.04 35.04 34.92 34.69 34.36 33.93 33.42 32.83 32.17 31.44 30.65 29.79 28.87 27.88 26.83 |
  25.71 24.51 23.23 21.87 20.42 18.87 17.21 15.41 13.45 11.36  9.12  6.17  3.81  1.00 - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 308350715904 = 38.17
depth 6:   96684215296 = 2^ 36.49 nodes,   96684214363 = 2^ 36.49 leaves,           933 = 2^  9.87 non-leaves (0.00 %)
  -  0.00  7.19 12.43 16.71 20.17 23.00 25.34 27.28 28.87 30.18 31.24 32.08 32.72 33.18 33.46 |
  33.59 33.56 33.37 33.03 32.51 31.82 30.94 29.86 28.56 27.02 25.23 23.20 20.93 18.45 15.76 12.83 |
   9.74  6.09  3.32  0.00 - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 96684215296 = 36.49
depth 7:        955392 = 2^ 19.87 nodes,        955392 = 2^ 19.87 leaves,             0 = 2^  -inf non-leaves (0.00 %)
  - - - - -  2.00  5.61  8.46 10.69 12.40 13.79 14.87 15.67 16.27 16.66 16.89 |
  16.97 16.90 16.68 16.31 15.73 14.96 13.92 12.55 10.90  8.75  5.95  3.00 - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 955392 = 19.87
depth 8:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 9:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 10:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
  total:  405573282304 = 2^ 38.56 nodes,  405177214646 = 2^ 38.56 leaves
  prefix   skips: 261632 = 2^ 18.00
  prefix checked: 512 = 2^  9.00
Sat Nov 23 16:15:06 CET 2024
