SLURM JOB 4415425
SLURM TASK 0 / 4
checking depth 0 masks (97 00)
checking depth 0 masks (f9 00)
checking depth 0 masks (131 00)
checking depth 0 masks (111 00)
checking depth 0 masks (179 00)
checking depth 0 masks (fa 00)
checking depth 0 masks (15b 00)
checking depth 0 masks (cb 00)
checking depth 0 masks (17f 00)
checking depth 0 masks (a7 00)
checking depth 0 masks (76 00)
checking depth 0 masks (1e2 00)
checking depth 0 masks (132 00)
checking depth 0 masks (112 00)
checking depth 0 masks (fb 00)
checking depth 0 masks (17a 00)
checking depth 0 masks (133 00)
checking depth 0 masks (113 00)
checking depth 0 masks (1db 00)
checking depth 0 masks (1e3 00)
checking depth 0 masks (77 00)
checking depth 0 masks (bd 00)
checking depth 0 masks (b1 00)
checking depth 0 masks (121 00)
checking depth 0 masks (141 00)
checking depth 0 masks (be 00)
checking depth 0 masks (b2 00)
checking depth 0 masks (122 00)
checking depth 0 masks (17b 00)
checking depth 0 masks (142 00)
checking depth 0 masks (bf 00)
checking depth 0 masks (b3 00)
checking depth 0 masks (123 00)
checking depth 0 masks (14a 00)
checking depth 0 masks (11b 00)
checking depth 0 masks (87 00)
checking depth 0 masks (143 00)
checking depth 0 masks (13b 00)
checking depth 0 masks (14b 00)
checking depth 0 masks (01 00)
checking depth 0 masks (02 00)
checking depth 0 masks (03 00)

depth 0:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 1:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 2:           512 = 2^  9.00 nodes,             0 = 2^  -inf leaves,           512 = 2^  9.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - -  2.58 - - - - - - - |
   5.58 - - - - - - -  6.98 - - - - - - - |
   7.32 
FULL STAT total: 340 = 8.41
depth 3:        524288 = 2^ 19.00 nodes,             0 = 2^  -inf leaves,        524288 = 2^ 19.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - -  3.32 - - -  7.75 - - - 11.05 - - - |
  13.36 - - - 14.98 - - - 16.03 - - - 16.60 - - - |
  16.74 - - - 16.51 - - - 15.90 - - - 14.95 - - - |
  13.62 - - - 11.86 - - -  9.51 - - -  6.21 - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 524288 = 19.00
depth 4:     536870912 = 2^ 29.00 nodes,     235732850 = 2^ 27.81 leaves,     301138062 = 2^ 28.17 non-leaves (56.09 %)
  - - - - - -  1.00 -  5.98 - 10.18 - 13.71 - 16.62 - |
  19.01 - 20.97 - 22.55 - 23.80 - 24.76 - 25.45 - 25.91 - 26.16 - |
  26.21 - 26.07 - 25.76 - 25.29 - 24.65 - 23.86 - 22.92 - 21.81 - |
  20.54 - 19.09 - 17.43 - 15.54 - 13.37 - 10.80 -  7.66 -  3.70 - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 536870912 = 29.00
depth 5:  308365375488 = 2^ 38.17 nodes,  308270515156 = 2^ 38.17 leaves,      94860332 = 2^ 26.50 non-leaves (0.03 %)
  -  5.13 10.74 15.05 18.58 21.55 24.06 26.21 28.05 29.61 30.92 32.03 32.94 33.67 34.23 34.64 |
  34.91 35.04 35.04 34.92 34.69 34.36 33.93 33.42 32.83 32.17 31.44 30.65 29.79 28.87 27.89 26.83 |
  25.71 24.52 23.24 21.89 20.44 18.90 17.26 15.49 13.59 11.52  9.23  6.86  3.70  1.58  0.00 - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 308365375488 = 38.17
depth 6:   97136979968 = 2^ 36.50 nodes,   97136979065 = 2^ 36.50 leaves,           903 = 2^  9.82 non-leaves (0.00 %)
  - -  7.02 12.43 16.73 20.18 23.02 25.35 27.29 28.88 30.19 31.25 32.08 32.72 33.18 33.47 |
  33.60 33.57 33.38 33.03 32.52 31.83 30.95 29.87 28.57 27.04 25.26 23.23 20.96 18.48 15.77 12.86 |
   9.70  6.02  2.58 - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 97136979968 = 36.50
depth 7:        924672 = 2^ 19.82 nodes,        924672 = 2^ 19.82 leaves,             0 = 2^  -inf non-leaves (0.00 %)
  - - - - -  1.58  5.09  8.46 10.58 12.37 13.76 14.82 15.62 16.23 16.62 16.84 |
  16.92 16.85 16.64 16.27 15.68 14.89 13.87 12.51 10.78  8.70  5.64  1.58 - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 924672 = 19.82
depth 8:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 9:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 10:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
  total:  406040675840 = 2^ 38.56 nodes,  405644151743 = 2^ 38.56 leaves
  prefix   skips: 261632 = 2^ 18.00
  prefix checked: 512 = 2^  9.00
Sat Nov 23 16:20:34 CET 2024
