SLURM JOB 4208109
SLURM TASK 4 / 8
checking depth 0 masks (3 4)
checking depth 0 masks (17 4)
checking depth 0 masks (47 4)
checking depth 0 masks (45 4)
checking depth 0 masks (19 4)
checking depth 0 masks (211 4)
checking depth 0 masks (255 4)
checking depth 0 masks (225 4)
checking depth 0 masks (221 4)
checking depth 0 masks (243 4)
checking depth 0 masks (241 4)
checking depth 0 masks (193 4)
checking depth 0 masks (1 4)
checking depth 0 masks (209 4)
checking depth 0 masks (237 4)
checking depth 0 masks (61 4)
checking depth 0 masks (63 4)
checking depth 0 masks (253 4)
checking depth 0 masks (53 4)
checking depth 0 masks (55 4)
checking depth 0 masks (25 4)
checking depth 0 masks (247 4)
checking depth 0 masks (219 4)
checking depth 0 masks (231 4)
checking depth 0 masks (27 4)
checking depth 0 masks (37 4)
checking depth 0 masks (11 4)
checking depth 0 masks (59 4)
checking depth 0 masks (215 4)
checking depth 0 masks (57 4)
checking depth 0 masks (251 4)
checking depth 0 masks (21 4)
checking depth 0 masks (23 4)
checking depth 0 masks (43 4)
checking depth 0 masks (5 4)
checking depth 0 masks (41 4)
checking depth 0 masks (7 4)
checking depth 0 masks (199 4)
checking depth 0 masks (217 4)
checking depth 0 masks (245 4)
checking depth 0 masks (39 4)
checking depth 0 masks (233 4)
checking depth 0 masks (229 4)
checking depth 0 masks (203 4)
checking depth 0 masks (201 4)
checking depth 0 masks (213 4)
checking depth 0 masks (9 4)
checking depth 0 masks (249 4)
checking depth 0 masks (235 4)
checking depth 0 masks (197 4)
checking depth 0 masks (119 4)
checking depth 0 masks (183 4)
checking depth 0 masks (167 4)
checking depth 0 masks (165 4)
checking depth 0 masks (139 4)
checking depth 0 masks (155 4)
checking depth 0 masks (117 4)
checking depth 0 masks (89 4)
checking depth 0 masks (153 4)
checking depth 0 masks (181 4)
checking depth 0 masks (101 4)
checking depth 0 masks (103 4)
checking depth 0 masks (73 4)
checking depth 0 masks (75 4)
checking depth 0 masks (137 4)
checking depth 0 masks (143 4)
checking depth 0 masks (99 4)
checking depth 0 masks (163 4)
checking depth 0 masks (179 4)
checking depth 0 masks (175 4)
checking depth 0 masks (159 4)
checking depth 0 masks (111 4)
checking depth 0 masks (113 4)
checking depth 0 masks (157 4)
checking depth 0 masks (127 4)
checking depth 0 masks (147 4)
checking depth 0 masks (191 4)
checking depth 0 masks (131 4)
checking depth 0 masks (97 4)
checking depth 0 masks (79 4)
checking depth 0 masks (141 4)
checking depth 0 masks (77 4)
checking depth 0 masks (95 4)
checking depth 0 masks (93 4)
checking depth 0 masks (161 4)
checking depth 0 masks (65 4)
checking depth 0 masks (129 4)
checking depth 0 masks (173 4)
checking depth 0 masks (109 4)
checking depth 0 masks (115 4)
checking depth 0 masks (67 4)
checking depth 0 masks (177 4)
checking depth 0 masks (81 4)
checking depth 0 masks (145 4)
checking depth 0 masks (189 4)
checking depth 0 masks (125 4)
checking depth 0 masks (91 4)
checking depth 0 masks (83 4)

depth 0:          8192 = 2^ 13.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 1:         16384 = 2^ 14.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 2:         32768 = 2^ 15.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 3:      16777216 = 2^ 24.00 nodes,         81152 = 2^ 16.31 leaves (0.48 %)
depth 4:    8548384768 = 2^ 32.99 nodes,    5253963392 = 2^ 32.29 leaves (61.46 %)
depth 5:  1686743744512 = 2^ 40.62 nodes,  1673142873472 = 2^ 40.61 leaves (99.19 %)
depth 6:  6963645972480 = 2^ 42.66 nodes,  6959457168800 = 2^ 42.66 leaves (99.94 %)
depth 7:  2144667484160 = 2^ 40.96 nodes,  2144426765440 = 2^ 40.96 leaves (99.99 %)
depth 8:  123247984640 = 2^ 36.84 nodes,  123247984640 = 2^ 36.84 leaves (100.00 %)
  total:  10926870405120 = 2^ 43.31 nodes,  10905528836896 = 2^ 43.31 leaves
Thu Nov 14 17:00:24 CET 2024
