SLURM JOB 4415931
SLURM TASK 0 / 4
checking depth 0 masks (a4 00)
checking depth 0 masks (8c 00)
checking depth 0 masks (56 00)
checking depth 0 masks (7a 00)
checking depth 0 masks (72 00)
checking depth 0 masks (80 00)
checking depth 0 masks (04 00)
checking depth 0 masks (34 00)
checking depth 0 masks (ca 00)
checking depth 0 masks (28 00)
checking depth 0 masks (a6 00)
checking depth 0 masks (e4 00)
checking depth 0 masks (74 00)
checking depth 0 masks (66 00)
checking depth 0 masks (7c 00)
checking depth 0 masks (6e 00)
checking depth 0 masks (76 00)
checking depth 0 masks (68 00)
checking depth 0 masks (88 00)
checking depth 0 masks (e2 00)
checking depth 0 masks (dc 00)
checking depth 0 masks (78 00)
checking depth 0 masks (70 00)
checking depth 0 masks (84 00)
checking depth 0 masks (df 00)
checking depth 0 masks (87 00)
checking depth 0 masks (6f 00)
checking depth 0 masks (03 00)
checking depth 0 masks (5b 00)
checking depth 0 masks (2b 00)
checking depth 0 masks (93 00)
checking depth 0 masks (cf 00)
checking depth 0 masks (b7 00)
checking depth 0 masks (4b 00)
checking depth 0 masks (9f 00)
checking depth 0 masks (fb 00)
checking depth 0 masks (3f 00)
checking depth 0 masks (a3 00)
checking depth 0 masks (f3 00)
checking depth 0 masks (6b 00)
checking depth 0 masks (13 00)
checking depth 0 masks (d7 00)
checking depth 0 masks (01 00)
checking depth 0 masks (1f 00)
checking depth 0 masks (65 00)
checking depth 0 masks (3b 00)
checking depth 0 masks (ff 00)
checking depth 0 masks (bd 00)
checking depth 0 masks (61 00)
checking depth 0 masks (69 00)
checking depth 0 masks (75 00)
checking depth 0 masks (9d 00)
checking depth 0 masks (b9 00)
checking depth 0 masks (f9 00)
checking depth 0 masks (21 00)
checking depth 0 masks (4f 00)
checking depth 0 masks (e5 00)
checking depth 0 masks (8d 00)
checking depth 0 masks (55 00)
checking depth 0 masks (59 00)
checking depth 0 masks (73 00)
checking depth 0 masks (05 00)
checking depth 0 masks (0b 00)
checking depth 0 masks (7f 00)
checking depth 0 masks (a7 00)
checking depth 0 masks (4d 00)
checking depth 0 masks (f7 00)
checking depth 0 masks (57 00)
checking depth 0 masks (0d 00)
checking depth 0 masks (25 00)
checking depth 0 masks (e1 00)
checking depth 0 masks (d5 00)
checking depth 0 masks (85 00)
checking depth 0 masks (c9 00)
checking depth 0 masks (95 00)
checking depth 0 masks (5d 00)
checking depth 0 masks (39 00)
checking depth 0 masks (07 00)
checking depth 0 masks (47 00)
checking depth 0 masks (e7 00)
checking depth 0 masks (eb 00)
checking depth 0 masks (17 00)
checking depth 0 masks (ab 00)
checking depth 0 masks (3d 00)
checking depth 0 masks (b5 00)
checking depth 0 masks (81 00)
checking depth 0 masks (0f 00)
checking depth 0 masks (09 00)
checking depth 0 masks (27 00)
checking depth 0 masks (a9 00)
checking depth 0 masks (b3 00)
checking depth 0 masks (19 00)
checking depth 0 masks (91 00)
checking depth 0 masks (f5 00)
checking depth 0 masks (2d 00)
checking depth 0 masks (77 00)
checking depth 0 masks (d1 00)
checking depth 0 masks (97 00)
checking depth 0 masks (43 00)
checking depth 0 masks (ef 00)
checking depth 0 masks (c7 00)
checking depth 0 masks (67 00)
checking depth 0 masks (cb 00)
checking depth 0 masks (53 00)
checking depth 0 masks (e3 00)
checking depth 0 masks (b1 00)
checking depth 0 masks (f1 00)
checking depth 0 masks (a1 00)
checking depth 0 masks (79 00)
checking depth 0 masks (35 00)
checking depth 0 masks (d9 00)
checking depth 0 masks (2f 00)
checking depth 0 masks (1d 00)
checking depth 0 masks (83 00)
checking depth 0 masks (23 00)
checking depth 0 masks (1b 00)
checking depth 0 masks (bb 00)
checking depth 0 masks (33 00)
checking depth 0 masks (c1 00)
checking depth 0 masks (8f 00)
checking depth 0 masks (ad 00)
checking depth 0 masks (63 00)
checking depth 0 masks (6d 00)
checking depth 0 masks (e9 00)
checking depth 0 masks (37 00)
checking depth 0 masks (a5 00)
checking depth 0 masks (15 00)
checking depth 0 masks (dd 00)
checking depth 0 masks (8b 00)
checking depth 0 masks (af 00)
checking depth 0 masks (7b 00)
checking depth 0 masks (db 00)
checking depth 0 masks (9b 00)
checking depth 0 masks (bf 00)
checking depth 0 masks (5f 00)
checking depth 0 masks (11 00)
checking depth 0 masks (fd 00)
checking depth 0 masks (89 00)
checking depth 0 masks (99 00)
checking depth 0 masks (51 00)
checking depth 0 masks (41 00)
checking depth 0 masks (d3 00)
checking depth 0 masks (31 00)
checking depth 0 masks (71 00)
checking depth 0 masks (c3 00)
checking depth 0 masks (45 00)
checking depth 0 masks (49 00)
checking depth 0 masks (cd 00)
checking depth 0 masks (7d 00)
checking depth 0 masks (ed 00)
checking depth 0 masks (c5 00)
checking depth 0 masks (29 00)

depth 0:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 1:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 2:         65536 = 2^ 16.00 nodes,             0 = 2^  -inf leaves,         65536 = 2^ 16.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - -  0.00  1.58  2.32  5.09  5.61  6.69  7.29 |
   7.70  8.45  9.03  9.41  9.83 10.25 10.49 10.75 11.00 11.27 11.43 11.55 11.70 11.74 11.80 11.80 |
  11.77 
FULL STAT total: 35038 = 15.10
depth 3:      33554432 = 2^ 25.00 nodes,         88964 = 2^ 16.44 leaves,      33465468 = 2^ 25.00 non-leaves (99.73 %)
  - - - - - - - - - -  2.58  4.70  6.99  8.91 10.47 12.02 |
  13.34 14.53 15.57 16.50 17.33 18.05 18.68 19.23 19.71 20.11 20.45 20.72 20.93 21.09 21.19 21.24 |
  21.24 21.19 21.10 20.96 20.78 20.56 20.29 19.99 19.63 19.24 18.80 18.31 17.78 17.18 16.53 15.82 |
  15.03 14.18 13.18 12.10 10.89  9.46  7.61  5.43  3.70 - - - - - - - |
  - 
FULL STAT total: 33554432 = 25.00
depth 4:   17134319616 = 2^ 34.00 nodes,   12782076293 = 2^ 33.57 leaves,    4352243323 = 2^ 32.02 non-leaves (25.40 %)
   7.32 12.16 15.80 18.78 21.20 23.20 24.87 26.24 27.38 28.30 29.05 29.63 30.08 30.40 30.60 30.70 |
  30.70 30.61 30.44 30.18 29.85 29.44 28.96 28.41 27.79 27.10 26.34 25.50 24.58 23.57 22.47 21.27 |
  19.96 18.51 16.92 15.13 13.13 10.81  8.29  5.09  1.00 - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 17134319616 = 34.00
depth 5:  2228348581376 = 2^ 41.02 nodes,  2224435851196 = 2^ 41.02 leaves,    3912730180 = 2^ 31.87 non-leaves (0.18 %)
  18.89 24.04 27.80 30.69 32.93 34.68 36.02 37.03 37.73 38.16 38.35 38.31 38.05 37.58 36.91 36.07 |
  35.06 33.92 32.65 31.27 29.77 28.13 26.34 24.40 22.26 19.91 17.29 14.38 11.00  7.01  3.00 - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 2228348581376 = 41.02
depth 6:  2003317852160 = 2^ 40.87 nodes,  2003291008032 = 2^ 40.87 leaves,      26844128 = 2^ 24.68 non-leaves (0.00 %)
  17.50 23.56 27.86 31.04 33.41 35.17 36.46 37.37 37.96 38.27 38.32 38.12 37.66 36.91 35.85 34.41 |
  32.57 30.29 27.59 24.54 21.15 17.37 13.13  8.50  3.58 - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 2003317852160 = 40.87
depth 7:   13744193536 = 2^ 33.68 nodes,   13744192291 = 2^ 33.68 leaves,          1245 = 2^ 10.28 non-leaves (0.00 %)
   6.54 14.03 19.51 23.45 26.24 28.17 29.49 30.34 30.86 31.10 31.11 30.89 30.40 29.59 28.34 26.50 |
  23.89 20.30 15.64 10.27  3.46 - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 13744193536 = 33.68
depth 8:        637440 = 2^ 19.28 nodes,        637440 = 2^ 19.28 leaves,             0 = 2^  -inf non-leaves (0.00 %)
  - -  7.12  8.58 11.35 13.80 15.21 16.05 16.47 16.67 16.67 16.47 16.05 15.22 13.82 11.37 |
   8.61  7.09  1.58 - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 637440 = 19.28
depth 9:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
  total:  4262579204096 = 2^ 41.95 nodes,  4254253854216 = 2^ 41.95 leaves
  prefix   skips: 0 = 2^  -inf
  prefix checked: 262144 = 2^ 18.00
Fri Nov 22 15:55:07 CET 2024
