SLURM JOB 4210650
SLURM TASK 0 / 8
depth 4:      33552896 = 2^ 25.00 nodes,      13800607 = 2^ 23.72 leaves (41.13 %)
depth 5:   10113171968 = 2^ 33.24 nodes,    9993448126 = 2^ 33.22 leaves (98.82 %)
depth 6:   61298607104 = 2^ 35.84 nodes,   61280641908 = 2^ 35.83 leaves (99.97 %)
depth 7:    9198180352 = 2^ 33.10 nodes,    9198064140 = 2^ 33.10 leaves (100.00 %)
depth 8:      59500544 = 2^ 25.83 nodes,      59500544 = 2^ 25.83 leaves (100.00 %)
depth 9:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves (-nan %)
  total:   80703078528 = 2^ 36.23 nodes,   80545455328 = 2^ 36.23 leaves
  prefix   skips: 32640 = 2^ 14.99
  prefix checked: 229504 = 2^ 17.81
Sun Nov 17 14:59:41 CET 2024
