SLURM JOB 4208109
SLURM TASK 3 / 8
checking depth 0 masks (101 3)
checking depth 0 masks (107 3)
checking depth 0 masks (69 3)
checking depth 0 masks (73 3)
checking depth 0 masks (137 3)
checking depth 0 masks (75 3)
checking depth 0 masks (71 3)
checking depth 0 masks (123 3)
checking depth 0 masks (1 3)
checking depth 0 masks (183 3)
checking depth 0 masks (131 3)
checking depth 0 masks (103 3)
checking depth 0 masks (175 3)
checking depth 0 masks (191 3)
checking depth 0 masks (147 3)
checking depth 0 masks (127 3)
checking depth 0 masks (155 3)
checking depth 0 masks (151 3)
checking depth 0 masks (187 3)
checking depth 0 masks (167 3)
checking depth 0 masks (135 3)
checking depth 0 masks (139 3)

depth 0:          8192 = 2^ 13.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 1:         16384 = 2^ 14.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 2:         32768 = 2^ 15.00 nodes,             0 = 2^  -inf leaves (0.00 %)
depth 3:      16777216 = 2^ 24.00 nodes,         81152 = 2^ 16.31 leaves (0.48 %)
depth 4:    8548384768 = 2^ 32.99 nodes,    5253963392 = 2^ 32.29 leaves (61.46 %)
depth 5:  1686743744512 = 2^ 40.62 nodes,  1673142873472 = 2^ 40.61 leaves (99.19 %)
depth 6:  6963645972480 = 2^ 42.66 nodes,  6959457168800 = 2^ 42.66 leaves (99.94 %)
depth 7:  2144667484160 = 2^ 40.96 nodes,  2144426765440 = 2^ 40.96 leaves (99.99 %)
depth 8:  123247984640 = 2^ 36.84 nodes,  123247984640 = 2^ 36.84 leaves (100.00 %)
  total:  10926870405120 = 2^ 43.31 nodes,  10905528836896 = 2^ 43.31 leaves
Thu Nov 14 16:51:00 CET 2024
