SLURM JOB 4415931
SLURM TASK 2 / 4
checking depth 0 masks (ec 02)
checking depth 0 masks (34 02)
checking depth 0 masks (6c 02)
checking depth 0 masks (48 02)
checking depth 0 masks (02 02)
checking depth 0 masks (b2 02)
checking depth 0 masks (80 02)
checking depth 0 masks (cc 02)
checking depth 0 masks (36 02)
checking depth 0 masks (98 02)
checking depth 0 masks (84 02)
checking depth 0 masks (e8 02)
checking depth 0 masks (4c 02)
checking depth 0 masks (52 02)
checking depth 0 masks (ca 02)
checking depth 0 masks (ee 02)
checking depth 0 masks (9a 02)
checking depth 0 masks (8c 02)
checking depth 0 masks (16 02)
checking depth 0 masks (dc 02)
checking depth 0 masks (b4 02)
checking depth 0 masks (a0 02)
checking depth 0 masks (c4 02)
checking depth 0 masks (01 02)
checking depth 0 masks (b9 02)
checking depth 0 masks (65 02)
checking depth 0 masks (21 02)
checking depth 0 masks (69 02)
checking depth 0 masks (05 02)
checking depth 0 masks (bd 02)
checking depth 0 masks (61 02)
checking depth 0 masks (85 02)
checking depth 0 masks (f9 02)
checking depth 0 masks (0d 02)
checking depth 0 masks (59 02)
checking depth 0 masks (75 02)
checking depth 0 masks (9d 02)
checking depth 0 masks (55 02)
checking depth 0 masks (8d 02)
checking depth 0 masks (e5 02)
checking depth 0 masks (87 02)
checking depth 0 masks (25 02)
checking depth 0 masks (39 02)
checking depth 0 masks (03 02)
checking depth 0 masks (a3 02)
checking depth 0 masks (2b 02)
checking depth 0 masks (5d 02)
checking depth 0 masks (9f 02)
checking depth 0 masks (93 02)
checking depth 0 masks (b7 02)
checking depth 0 masks (d5 02)
checking depth 0 masks (95 02)
checking depth 0 masks (4d 02)
checking depth 0 masks (cf 02)
checking depth 0 masks (3f 02)
checking depth 0 masks (fb 02)
checking depth 0 masks (df 02)
checking depth 0 masks (c9 02)
checking depth 0 masks (6f 02)
checking depth 0 masks (5b 02)
checking depth 0 masks (e1 02)
checking depth 0 masks (19 02)
checking depth 0 masks (09 02)
checking depth 0 masks (3b 02)
checking depth 0 masks (4b 02)
checking depth 0 masks (f3 02)
checking depth 0 masks (1f 02)
checking depth 0 masks (13 02)
checking depth 0 masks (2d 02)
checking depth 0 masks (a9 02)
checking depth 0 masks (3d 02)
checking depth 0 masks (d7 02)
checking depth 0 masks (f5 02)
checking depth 0 masks (d1 02)
checking depth 0 masks (91 02)
checking depth 0 masks (b5 02)
checking depth 0 masks (ff 02)
checking depth 0 masks (4f 02)
checking depth 0 masks (6b 02)
checking depth 0 masks (a7 02)
checking depth 0 masks (ab 02)
checking depth 0 masks (eb 02)
checking depth 0 masks (07 02)
checking depth 0 masks (e7 02)
checking depth 0 masks (f7 02)
checking depth 0 masks (81 02)
checking depth 0 masks (7f 02)
checking depth 0 masks (73 02)
checking depth 0 masks (47 02)
checking depth 0 masks (0b 02)
checking depth 0 masks (1d 02)
checking depth 0 masks (d9 02)
checking depth 0 masks (35 02)
checking depth 0 masks (a1 02)
checking depth 0 masks (b1 02)
checking depth 0 masks (17 02)
checking depth 0 masks (e3 02)
checking depth 0 masks (ad 02)
checking depth 0 masks (79 02)
checking depth 0 masks (f1 02)
checking depth 0 masks (57 02)
checking depth 0 masks (97 02)
checking depth 0 masks (0f 02)
checking depth 0 masks (c7 02)
checking depth 0 masks (53 02)
checking depth 0 masks (67 02)
checking depth 0 masks (43 02)
checking depth 0 masks (cb 02)
checking depth 0 masks (27 02)
checking depth 0 masks (77 02)
checking depth 0 masks (b3 02)
checking depth 0 masks (ef 02)
checking depth 0 masks (15 02)
checking depth 0 masks (c1 02)
checking depth 0 masks (dd 02)
checking depth 0 masks (e9 02)
checking depth 0 masks (a5 02)
checking depth 0 masks (8f 02)
checking depth 0 masks (2f 02)
checking depth 0 masks (23 02)
checking depth 0 masks (6d 02)
checking depth 0 masks (33 02)
checking depth 0 masks (bb 02)
checking depth 0 masks (83 02)
checking depth 0 masks (1b 02)
checking depth 0 masks (63 02)
checking depth 0 masks (41 02)
checking depth 0 masks (99 02)
checking depth 0 masks (89 02)
checking depth 0 masks (fd 02)
checking depth 0 masks (11 02)
checking depth 0 masks (7b 02)
checking depth 0 masks (51 02)
checking depth 0 masks (bf 02)
checking depth 0 masks (5f 02)
checking depth 0 masks (9b 02)
checking depth 0 masks (8b 02)
checking depth 0 masks (db 02)
checking depth 0 masks (af 02)
checking depth 0 masks (37 02)
checking depth 0 masks (49 02)
checking depth 0 masks (45 02)
checking depth 0 masks (31 02)
checking depth 0 masks (7d 02)
checking depth 0 masks (71 02)
checking depth 0 masks (cd 02)
checking depth 0 masks (d3 02)
checking depth 0 masks (c3 02)
checking depth 0 masks (29 02)
checking depth 0 masks (c5 02)
checking depth 0 masks (ed 02)

depth 0:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 1:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
depth 2:         65536 = 2^ 16.00 nodes,             0 = 2^  -inf leaves,         65536 = 2^ 16.00 non-leaves (100.00 %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - -  0.00 -  3.32  4.52  6.29  6.79  7.63 |
   8.11  8.47  9.08  9.49  9.85 10.21 10.54 10.81 11.05 11.30 11.41 11.53 11.67 11.70 11.78 11.75 |
  11.74 
FULL STAT total: 34991 = 15.09
depth 3:      33554432 = 2^ 25.00 nodes,         95185 = 2^ 16.54 leaves,      33459247 = 2^ 25.00 non-leaves (99.72 %)
  - - - - - - - - - -  2.00  4.46  7.15  9.04 10.69 12.14 |
  13.47 14.63 15.66 16.57 17.38 18.10 18.72 19.26 19.73 20.12 20.45 20.72 20.93 21.08 21.18 21.23 |
  21.23 21.18 21.09 20.95 20.78 20.55 20.30 19.99 19.65 19.26 18.83 18.36 17.83 17.25 16.62 15.92 |
  15.14 14.30 13.32 12.28 11.06  9.62  8.01  5.95  2.81 - - - - - - - |
  - 
FULL STAT total: 33554432 = 25.00
depth 4:   17131134464 = 2^ 34.00 nodes,   12766533261 = 2^ 33.57 leaves,    4364601203 = 2^ 32.02 non-leaves (25.48 %)
   7.08 12.16 15.84 18.82 21.24 23.24 24.90 26.27 27.40 28.32 29.06 29.64 30.08 30.40 30.60 30.70 |
  30.70 30.61 30.43 30.18 29.85 29.44 28.97 28.42 27.81 27.13 26.37 25.54 24.63 23.63 22.55 21.36 |
  20.06 18.62 17.03 15.26 13.29 11.05  8.28  5.67  2.32 - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 17131134464 = 34.00
depth 5:  2234675815936 = 2^ 41.02 nodes,  2230641735998 = 2^ 41.02 leaves,    4034079938 = 2^ 31.91 non-leaves (0.18 %)
  18.87 24.03 27.80 30.68 32.93 34.68 36.02 37.03 37.73 38.16 38.35 38.31 38.05 37.59 36.92 36.08 |
  35.08 33.94 32.69 31.31 29.81 28.19 26.41 24.47 22.34 20.00 17.40 14.50 11.26  7.54  2.81  0.00 |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 2234675815936 = 41.02
depth 6:  2065448928256 = 2^ 40.91 nodes,  2065420539929 = 2^ 40.91 leaves,      28388327 = 2^ 24.76 non-leaves (0.00 %)
  17.57 23.61 27.90 31.08 33.45 35.21 36.50 37.41 38.00 38.31 38.36 38.16 37.70 36.96 35.89 34.46 |
  32.62 30.34 27.66 24.62 21.24 17.50 13.31  8.63  3.32  1.00 - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 2065448928256 = 40.91
depth 7:   14534823424 = 2^ 33.76 nodes,   14534821995 = 2^ 33.76 leaves,          1429 = 2^ 10.48 non-leaves (0.00 %)
   6.85 14.12 19.60 23.54 26.32 28.25 29.57 30.42 30.94 31.18 31.19 30.97 30.49 29.67 28.42 26.58 |
  23.98 20.40 15.74 10.48  2.00 - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 14534823424 = 33.76
depth 8:        731648 = 2^ 19.48 nodes,        731648 = 2^ 19.48 leaves,             0 = 2^  -inf non-leaves (0.00 %)
  - -  7.18  8.71 11.48 14.00 15.43 16.25 16.67 16.87 16.87 16.67 16.25 15.43 14.01 11.50 |
   8.74  7.18 - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 731648 = 19.48
depth 9:             0 = 2^  -inf nodes,             0 = 2^  -inf leaves,             0 = 2^  -inf non-leaves (-nan %)
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - - - - - - - - - - - - - - - - |
  - 
FULL STAT total: 0 = -inf
  total:  4331825053696 = 2^ 41.98 nodes,  4323364458016 = 2^ 41.98 leaves
  prefix   skips: 0 = 2^  -inf
  prefix checked: 262144 = 2^ 18.00
Fri Nov 22 15:50:40 CET 2024
